 7.36144617e+05 5.68537800e+01 -4.36502483e+01
 7.36149613e+05 5.69360933e+01 -4.31620050e+01
 7.36154609e+05 5.72191633e+01 -4.34574550e+01
 7.36159609e+05 5.71295233e+01 -4.36988017e+01
 7.36164609e+05 5.67407867e+01 -4.34412517e+01
 7.36169611e+05 5.69612633e+01 -4.28947300e+01
 7.36174615e+05 5.70960400e+01 -4.33897983e+01
 7.36179611e+05 5.67278750e+01 -4.31792700e+01
 7.36184611e+05 5.69346150e+01 -4.27540117e+01
 7.36189609e+05 5.72481400e+01 -4.31826650e+01
 7.36194611e+05 5.72848033e+01 -4.35976383e+01
 7.36199611e+05 5.72136433e+01 -4.38845683e+01
 7.36204607e+05 5.71508750e+01 -4.38168117e+01
 7.36209609e+05 5.72193417e+01 -4.38475033e+01
 7.36214607e+05 5.73137333e+01 -4.40369450e+01
 7.36219611e+05 5.71623450e+01 -4.40673967e+01
 7.36230609e+05 5.67957867e+01 -4.41230133e+01
 7.36235609e+05 5.67880800e+01 -4.40770033e+01
 7.36245607e+05 5.64042217e+01 -4.39908000e+01
 7.36255609e+05 5.59183550e+01 -4.43151583e+01
 7.36265613e+05 5.60820433e+01 -4.45878083e+01
 7.36275609e+05 5.55974650e+01 -4.42549633e+01
 7.36285611e+05 5.53297700e+01 -4.47655950e+01
 7.36295611e+05 5.50588767e+01 -4.46032350e+01
 7.36305611e+05 5.48639350e+01 -4.38348267e+01
 7.36315609e+05 5.41016483e+01 -4.44007400e+01
 7.36325605e+05 5.40791767e+01 -4.41327333e+01
 7.36335611e+05 5.40389850e+01 -4.36530500e+01
 7.36345605e+05 5.41151800e+01 -4.26401483e+01
 7.36355609e+05 5.43039833e+01 -4.11739267e+01
 7.36360607e+05 5.42305867e+01 -4.08799633e+01
 7.36365613e+05 5.39911683e+01 -4.04981233e+01
 7.36370609e+05 5.37666683e+01 -4.03188200e+01
 7.36375609e+05 5.37382083e+01 -4.01294967e+01
 7.36380609e+05 5.35621533e+01 -3.99231950e+01
 7.36385613e+05 5.35914400e+01 -3.98622000e+01
 7.36390605e+05 5.35631917e+01 -4.02004533e+01
 7.36395609e+05 5.33567233e+01 -4.00831767e+01
 7.36400613e+05 5.37283683e+01 -3.97717067e+01
 7.36405607e+05 5.38242567e+01 -3.91020117e+01
 7.36410613e+05 5.41866583e+01 -3.88917667e+01
 7.36415621e+05 5.44585133e+01 -3.93327667e+01
 7.36420609e+05 5.45298500e+01 -3.98465867e+01
 7.36423611e+05 5.44473283e+01 -4.00787117e+01
 7.36426613e+05 5.44533517e+01 -4.00546733e+01
 7.36429615e+05 5.45405450e+01 -4.02206283e+01
 7.36432607e+05 5.45709533e+01 -4.03187100e+01
 7.36435607e+05 5.46559267e+01 -4.05131300e+01
 7.36438605e+05 5.44483433e+01 -4.04121767e+01
 7.36441607e+05 5.44185367e+01 -4.00805100e+01
 7.36444615e+05 5.43104300e+01 -3.97735567e+01
 7.36447615e+05 5.40807800e+01 -3.98730317e+01
 7.36450607e+05 5.38465933e+01 -3.95648483e+01
 7.36453553e+05 5.40296650e+01 -3.92755067e+01
 7.36456617e+05 5.41931850e+01 -3.94550283e+01
 7.36459615e+05 5.42677417e+01 -3.95669200e+01
 7.36462607e+05 5.42481867e+01 -3.96727383e+01
 7.36465611e+05 5.40976600e+01 -3.94596167e+01
 7.36468619e+05 5.37901233e+01 -3.93727850e+01
 7.36471615e+05 5.36060283e+01 -3.92396350e+01
 7.36474611e+05 5.35804550e+01 -3.90035817e+01
 7.36477611e+05 5.35701417e+01 -3.89568600e+01
 7.36480621e+05 5.35201850e+01 -3.90787833e+01
 7.36483607e+05 5.32081317e+01 -3.94082933e+01
 7.36486615e+05 5.28264033e+01 -3.91230167e+01
 7.36489611e+05 5.26824267e+01 -3.88781533e+01
 7.36492615e+05 5.26566283e+01 -3.86415617e+01
 7.36495619e+05 5.28243717e+01 -3.83168350e+01
 7.36498613e+05 5.30178100e+01 -3.80212217e+01
 7.36501615e+05 5.30946833e+01 -3.77670717e+01
 7.36504609e+05 5.30283100e+01 -3.74052333e+01
 7.36507607e+05 5.30399633e+01 -3.69602483e+01
 7.36510619e+05 5.31017917e+01 -3.64921350e+01
 7.36515607e+05 5.26763217e+01 -3.65181033e+01
 7.36520615e+05 5.26844733e+01 -3.74314433e+01
 7.36525611e+05 5.22500550e+01 -3.79937067e+01
 7.36530611e+05 5.22232117e+01 -3.81626167e+01
 7.36531115e+05 5.22277267e+01 -3.82076200e+01
 7.36531625e+05 5.22259633e+01 -3.82457083e+01
 7.36532109e+05 5.22302717e+01 -3.82821250e+01
 7.36532621e+05 5.22429600e+01 -3.83051000e+01
 7.36533107e+05 5.22635617e+01 -3.83496417e+01
 7.36533617e+05 5.22757817e+01 -3.83933233e+01
 7.36534111e+05 5.22914067e+01 -3.84376333e+01
 7.36534621e+05 5.23162883e+01 -3.84734700e+01
 7.36537609e+05 5.23422033e+01 -3.89180550e+01
 7.36540613e+05 5.22845133e+01 -3.90777417e+01
 7.36545611e+05 5.22403550e+01 -3.91799767e+01
 7.36550615e+05 5.22443883e+01 -3.91875200e+01
 7.36555611e+05 5.23292483e+01 -3.95029717e+01
 7.36560611e+05 5.22902183e+01 -4.01629967e+01
 7.36565611e+05 5.20253733e+01 -4.05990900e+01
 7.36570611e+05 5.21808400e+01 -4.07257750e+01
 7.36575615e+05 5.23100383e+01 -4.08877383e+01
 7.36580611e+05 5.24109783e+01 -4.09126267e+01
 7.36585611e+05 5.21795767e+01 -4.07577633e+01
 7.36586115e+05 5.22031917e+01 -4.07603517e+01
 7.36591613e+05 5.20919767e+01 -4.04873267e+01
 7.36596611e+05 5.19543400e+01 -4.02965383e+01
 7.36601615e+05 5.19513250e+01 -4.05313167e+01
 7.36611611e+05 5.22375783e+01 -4.00697750e+01
 7.36621611e+05 5.22979017e+01 -3.99813533e+01
 7.36631572e+05 5.20593933e+01 -3.97466133e+01
 7.36641564e+05 5.20209517e+01 -3.97035533e+01
 7.36651568e+05 5.18514050e+01 -3.91356850e+01
 7.36661580e+05 5.21775600e+01 -3.92880550e+01
 7.36671568e+05 5.21767183e+01 -3.94266533e+01
 7.36681619e+05 5.20612967e+01 -3.91692400e+01
 7.36691613e+05 5.17368567e+01 -3.87355583e+01
 7.36701619e+05 5.12397250e+01 -3.81231167e+01
 7.36711621e+05 5.12265983e+01 -3.78565183e+01
 7.36721621e+05 5.13318000e+01 -3.81188117e+01
 7.36726611e+05 5.11955733e+01 -3.85314250e+01
 7.36736613e+05 5.13772500e+01 -3.95023700e+01
 7.36741621e+05 5.14787167e+01 -4.02025533e+01
 7.36746621e+05 5.13387400e+01 -4.07387483e+01
 7.36751615e+05 5.13043383e+01 -4.08573517e+01
 7.36756615e+05 5.12421283e+01 -4.10089967e+01
 7.36761619e+05 5.15203483e+01 -4.12681333e+01
 7.36766619e+05 5.17518917e+01 -4.13627450e+01
 7.36771617e+05 5.16918117e+01 -4.13510817e+01
 7.36776617e+05 5.13770567e+01 -4.10974700e+01
 7.36781613e+05 5.06360883e+01 -4.10795900e+01
 7.36784617e+05 5.00712283e+01 -4.10407550e+01
 7.36789619e+05 4.99593867e+01 -4.09976867e+01
 7.36792609e+05 5.04353600e+01 -4.11524017e+01
 7.36795613e+05 5.09118417e+01 -4.16013250e+01
 7.36798611e+05 5.12625233e+01 -4.19486917e+01
 7.36801609e+05 5.14450367e+01 -4.22267050e+01
 7.36804617e+05 5.13603400e+01 -4.28963200e+01
 7.36807604e+05 5.11863100e+01 -4.39415033e+01
 7.36810615e+05 5.13262033e+01 -4.46898917e+01
 7.36813619e+05 5.15779550e+01 -4.49721967e+01
 7.36816613e+05 5.17681883e+01 -4.47376600e+01
 7.36819623e+05 5.19040000e+01 -4.41205183e+01
 7.36822623e+05 5.19152183e+01 -4.35260517e+01
 7.36825617e+05 5.16891133e+01 -4.32602233e+01
 7.36828613e+05 5.14467683e+01 -4.32491467e+01
 7.36831609e+05 5.11787850e+01 -4.34191483e+01
 7.36834609e+05 5.07865617e+01 -4.36898850e+01
 7.36837617e+05 5.03227583e+01 -4.40592800e+01
 7.36840613e+05 4.98842783e+01 -4.43418100e+01
 7.36843613e+05 4.96273367e+01 -4.43978767e+01
 7.36846611e+05 4.93976083e+01 -4.41017583e+01
 7.36849617e+05 4.91791650e+01 -4.35674967e+01
 7.36852615e+05 4.90693483e+01 -4.32279933e+01
 7.36855611e+05 4.89781950e+01 -4.30224017e+01
 7.36858611e+05 4.90105950e+01 -4.25380667e+01
 7.36861603e+05 4.93485517e+01 -4.14656433e+01
 7.36864609e+05 4.98661517e+01 -4.04937067e+01
 7.36867611e+05 5.02304233e+01 -4.01330700e+01
 7.36870609e+05 5.04675117e+01 -4.03189033e+01
 7.36873611e+05 5.06674167e+01 -4.06099217e+01
 7.36876613e+05 5.09544300e+01 -4.10905650e+01
 7.36879617e+05 5.10976583e+01 -4.18711517e+01
 7.36882621e+05 5.08424450e+01 -4.26656400e+01
 7.36885619e+05 5.01826583e+01 -4.29553000e+01
 7.36888615e+05 4.95179733e+01 -4.28561483e+01
 7.36891619e+05 4.89678733e+01 -4.24283950e+01
 7.36894623e+05 4.87432050e+01 -4.20256117e+01
 7.36897629e+05 4.89749883e+01 -4.17708650e+01
